,uid,years,minutes,sqrm,distance,renovate,express,price,predict
1864,13115-3069,49,6,30,15.29485589,0,0,17000000,8531615.162754487
1865,13115-3070,46,7,70,15.29485589,0,0,33000000,41286696.62305513
1866,13115-3071,10,7,25,15.29485589,0,0,18000000,24735602.172544252
1867,13115-3072,18,10,75,15.29485589,1,0,76000000,61407415.91633086
1868,13115-3077,19,2,50,15.29485589,1,0,45000000,46367829.68089511
1869,13115-3078,19,11,15,15.29485589,0,0,16000000,9274308.402985645
1870,13115-3079,14,2,35,15.29485589,0,0,35000000,33918330.1674287
1871,13115-3080,35,2,30,15.29485589,0,0,10000000,18710647.252908375
1872,13115-3081,49,5,40,15.29485589,0,0,15000000,17160755.20989882
1873,13115-3082,27,10,50,15.29485589,0,0,31000000,33515463.684245203
1874,13115-3088,18,9,65,15.29485589,0,0,50000000,50935323.88430069
1875,13115-3091,27,10,15,15.29485589,0,0,11000000,5669477.112315327
1876,13115-3092,28,3,20,15.29485589,0,0,12000000,13824735.483369399
1877,13115-3093,27,3,60,15.29485589,0,0,44000000,46183467.03380431
1878,13115-3094,49,5,30,15.29485589,1,0,21000000,12393998.798847709
1879,13115-3099,26,11,15,15.29485589,1,0,17000000,8720319.877737723
1880,13115-3100,46,7,40,15.29485589,0,0,27000000,17418708.13282952
1881,13115-3101,27,3,60,15.29485589,0,0,49000000,46183467.03380431
1882,13115-3106,15,4,35,15.29485589,0,0,27000000,32037295.50315635
1883,13115-3107,11,3,25,15.29485589,0,0,25000000,26893430.81068667
1884,13115-3108,12,5,20,15.29485589,0,0,24000000,21034398.064710043
1885,13115-3109,49,8,75,15.29485589,0,0,29000000,42987310.13062131
1886,13115-3114,20,2,45,15.29485589,0,0,42000000,38665844.95003265
1887,13115-3115,11,3,25,15.29485589,0,0,23000000,26893430.81068667
1888,13115-3116,11,3,25,15.29485589,0,0,29000000,26893430.81068667
1889,13115-3117,50,9,65,15.29485589,0,0,32000000,33823423.18667621
1890,13115-3118,8,3,50,15.29485589,0,0,52000000,48387661.9096103
1891,13115-3124,23,4,20,15.29485589,1,0,19000000,19014565.835994855
1892,13115-3125,16,5,55,15.29485589,0,0,56000000,46741397.04943687
1893,13115-3126,32,2,50,15.29485589,1,0,39000000,39416120.02248517
1894,13115-3128,9,7,20,15.29485589,0,0,16000000,21292350.987640746
1895,13115-3130,17,8,20,15.29485589,0,0,17000000,16341231.929498833
1896,13115-3131,8,3,40,15.29485589,0,0,42000000,40431665.74620177
1897,13115-3132,15,2,25,15.29485589,1,0,28000000,28616826.859576833
1898,13115-3133,15,4,35,15.29485589,0,0,29000000,32037295.50315635
1899,13115-3134,32,6,15,15.29485589,1,0,6000000,8877557.915612113
1900,13115-3135,32,6,20,15.29485589,0,0,7500000,9666316.244958952
1901,13115-3143,19,3,40,15.29485589,1,0,40000000,37738689.63375078
1902,13115-3144,7,9,65,15.29485589,0,0,52000000,56817539.7491091
1903,13115-3145,31,2,20,15.29485589,1,0,9200000,16082878.429060325
1904,13115-3146,31,2,20,15.29485589,1,0,12000000,16082878.429060325
1905,13115-3151,31,1,20,15.29485589,1,0,18000000,16756022.312796123
1906,13115-3153,25,5,20,15.29485589,0,0,15000000,14082688.406300103
1907,13115-3154,11,8,20,15.29485589,0,0,22000000,19549713.31030342
1908,13115-3155,31,2,20,15.29485589,0,0,12000000,12893638.676702898
1909,13115-3156,23,4,20,15.29485589,0,0,14000000,15825326.083637426
1910,13115-3163,16,2,55,15.29485589,0,0,47000000,48760828.70064425
1911,13115-3164,15,4,30,15.29485589,0,0,22000000,28059297.421452083
1912,13115-3165,31,2,20,15.29485589,1,0,16000000,16082878.429060325
1913,13115-3166,23,6,30,15.29485589,0,0,23000000,22435034.47957437
1914,13115-3173,35,2,40,15.29485589,1,0,27000000,29855883.16867434
1915,13115-3174,8,3,55,15.29485589,0,0,49000000,52365659.991314575
1916,13115-3175,17,8,20,15.29485589,0,0,15000000,16341231.929498833
1917,13115-3176,6,5,55,15.29485589,0,0,55000000,52088866.01744451
1918,13115-3177,35,6,15,15.29485589,0,0,7400000,4084077.4728523903
1919,13115-3181,35,6,15,15.29485589,0,0,11000000,4084077.4728523903
1920,13115-3182,31,2,40,15.29485589,0,0,33000000,28805631.00351997
1921,13115-3183,6,5,55,15.29485589,0,0,54000000,52088866.01744451
1922,13115-3184,20,1,35,15.29485589,0,0,27000000,31382992.670359913
1923,13115-3185,22,3,30,15.29485589,1,0,19000000,28178452.779939953
1924,13115-3188,7,9,65,15.29485589,1,0,53000000,60006779.50146653
1925,13115-3189,12,5,25,15.29485589,0,0,15000000,25012396.146414313
1926,13115-3190,31,2,20,15.29485589,1,0,18000000,16082878.429060325
1927,13115-3191,12,5,25,15.29485589,0,0,20000000,25012396.146414313
1928,13115-3196,31,2,30,15.29485589,0,0,17000000,20849634.840111434
1929,13115-3197,22,3,30,15.29485589,0,0,19000000,24989213.027582526
1930,13115-3198,15,4,30,15.29485589,0,0,30000000,28059297.421452083
1931,13115-3199,15,4,30,15.29485589,0,0,21000000,28059297.421452083
1932,13115-3209,35,6,15,15.29485589,0,0,8800000,4084077.4728523903
1933,13115-3210,17,8,20,15.29485589,0,0,16000000,16341231.929498833
1934,13115-3211,35,6,15,15.29485589,0,0,7500000,4084077.4728523903
1935,13115-3212,32,6,15,15.29485589,0,0,2000000,5688318.163254686
1936,13115-3213,31,2,20,15.29485589,0,0,8500000,12893638.676702898
1937,13115-3214,34,10,25,15.29485589,1,0,23000000,13071484.750475938
1938,13115-3637,35,15,10,12.12192561,0,0,5800000,-3743580.2402696647
1939,13115-3745,10,6,45,13.47331293,0,1,38000000,43138237.47095341
1940,13115-3746,45,7,65,13.47331293,0,1,43000000,39660944.52600792
1941,13115-3747,31,7,85,13.47331293,1,1,45000000,66248633.16039313
1942,13115-3748,25,6,20,13.47331293,0,1,18000000,15227043.610420598
1943,13115-3749,21,15,50,13.47331293,0,1,28000000,35175724.734227106
1944,13115-3750,12,11,20,13.47331293,0,1,19000000,18813033.85015156
1945,13115-3751,31,7,15,13.47331293,0,1,12000000,7367420.264175944
1946,13115-3753,21,13,20,13.47331293,0,1,14000000,12654024.011473088
1947,13115-3754,12,9,65,13.47331293,0,1,59000000,55961304.35296157
1948,13115-3760,12,11,20,13.47331293,0,1,20000000,18813033.85015156
1949,13115-3761,12,11,20,13.47331293,1,1,22000000,22002273.60250899
1950,13115-3762,23,12,65,13.47331293,0,1,40000000,48059656.836945765
1951,13115-3763,49,5,25,13.47331293,1,1,15000000,10233499.804999731
1952,13115-3764,49,5,40,13.47331293,0,1,20000000,18978254.297755107
1953,13115-3770,31,7,15,13.47331293,0,1,9900000,7367420.264175944
1954,13115-3778,31,7,85,13.47331293,0,1,80000000,63059393.408035696
1955,13115-3781,49,5,30,13.47331293,0,1,13000000,11022258.134346573
1956,13115-3782,17,15,25,13.47331293,0,1,23000000,17424721.912908822
1957,13115-3790,33,8,15,13.47331293,0,1,8600000,5624782.586838618
1958,13115-3791,17,13,20,13.47331293,0,1,19000000,14793011.598676147
1959,13115-3794,10,5,40,13.47331293,0,1,36000000,39833383.27298494
1960,13115-3795,49,5,30,13.47331293,0,1,10000000,11022258.134346573
1961,13115-3796,25,6,55,13.47331293,1,1,51000000,46262269.9347079
1962,13115-3800,21,15,20,13.47331293,1,1,14000000,14496975.996358922
1963,13115-3801,21,15,20,13.47331293,0,1,12000000,11307736.244001495
1964,13115-3802,23,12,65,13.47331293,0,1,41000000,48059656.836945765
1965,13115-3803,10,6,40,13.47331293,0,1,39000000,39160239.38924914
1966,13115-3810,17,14,25,13.47331293,0,1,19000000,18097865.796644617
1967,13115-3811,33,6,15,13.47331293,0,1,8500000,6971070.354310211
1968,13115-3813,21,15,20,13.47331293,0,1,15000000,11307736.244001495
1969,13115-3814,30,18,20,13.47331293,0,1,12000000,4475582.521587223
1970,13115-3825,23,12,60,13.47331293,0,1,43000000,44081658.7552415
1971,13115-3826,21,15,20,13.47331293,0,1,21000000,11307736.244001495
1972,13115-3827,45,7,75,13.47331293,0,1,40000000,47616940.68941645
1973,13115-3832,23,10,15,15.29485589,0,0,13000000,7808464.699518386
1974,13115-3837,29,14,65,15.29485589,1,0,46000000,44876628.35317072
1975,13115-3841,23,11,25,15.29485589,0,0,23000000,15091316.979191123
1976,13115-3844,16,13,70,15.29485589,1,0,53000000,56479479.977020726
1977,13115-3845,29,14,65,15.29485589,1,0,51000000,44876628.35317072
1978,13115-3849,29,14,65,15.29485589,1,0,45000000,44876628.35317072
1979,13115-3850,23,17,80,13.47331293,0,1,45000000,56627931.66337959
1980,13115-3851,17,16,95,13.47331293,0,1,68000000,72443551.17303278
1981,13115-3854,17,17,75,13.47331293,0,1,57000000,55858414.96247991
1982,13115-3855,23,18,50,13.47331293,0,1,36000000,32086799.289418183
1983,13115-3856,23,18,65,13.47331293,0,1,38000000,44020793.53453099
1984,13115-3859,17,17,100,13.47331293,0,1,80000000,75748405.37100124
1985,13115-3860,17,17,85,13.47331293,0,1,60000000,63814411.125888444
1986,13115-3950,34,12,85,15.29485589,0,0,45000000,56271934.211098135
1987,13115-3952,6,12,65,15.29485589,0,0,72000000,55332854.99470247
1988,13115-3953,6,12,65,15.29485589,0,0,60000000,55332854.99470247
1989,13115-3958,6,12,65,15.29485589,0,0,70000000,55332854.99470247
1990,13115-3959,6,12,65,15.29485589,0,0,66000000,55332854.99470247
1991,13115-3960,17,13,40,15.29485589,0,0,52000000,28887504.83763693
1992,13115-3964,17,13,75,15.29485589,0,0,41000000,56733491.409566805
1993,13115-3968,6,12,65,15.29485589,0,0,68000000,55332854.99470247
1994,13115-4013,20,19,55,13.47331293,1,1,49000000,40185133.930146374
1995,13115-4014,15,11,45,13.47331293,0,1,33000000,37098783.56827061
1996,13115-4015,31,21,45,13.47331293,1,1,22000000,25000634.134457838
1997,13115-4019,34,15,40,13.47331293,1,1,29000000,23457258.664766055
1998,13115-4020,15,16,55,13.47331293,0,1,39000000,41689060.313000165
1999,13115-4024,30,13,40,13.47331293,1,1,32000000,26942534.019440703
2000,13115-4025,13,18,50,13.47331293,0,1,38000000,37434268.25742584
2001,13115-4027,15,13,60,13.47331293,1,1,52000000,50875729.79826925
2002,13115-4028,30,13,30,13.47331293,0,1,21000000,15797298.103674738
2003,13115-4029,30,15,45,13.47331293,0,1,16000000,26385004.58131595
2004,13115-4037,48,15,25,13.47331293,0,1,8400000,847568.1120851114
2005,13115-4038,31,14,15,15.29485589,0,0,7900000,837913.9901690818
2006,13115-4039,22,13,15,15.29485589,1,0,18000000,9513019.69746919
2007,13115-4040,22,19,60,15.29485589,0,0,39000000,38086899.3780354
2008,13115-4041,14,15,75,15.29485589,0,0,60000000,56991444.33249751
2009,13115-4042,35,15,50,15.29485589,0,0,21000000,25871769.091160104
2010,13115-4043,34,14,50,15.29485589,0,0,25000000,27079659.871696666
2011,13115-4044,30,16,15,15.29485589,0,0,9800000,26373.119498256594
2012,13115-4049,50,14,40,15.29485589,1,0,24000000,13756953.111833323
2013,13115-4051,14,17,80,15.29485589,0,0,57000000,59623154.646730185
2014,13115-4055,30,16,35,15.29485589,0,0,16000000,15938365.446315328
2015,13115-4056,30,16,35,15.29485589,1,0,23000000,19127605.198672757
2016,13115-4058,14,15,75,15.29485589,0,0,61000000,56991444.33249751
2017,13115-4059,22,13,15,15.29485589,0,0,18000000,6323779.945111763
2018,13115-4060,14,17,80,15.29485589,1,0,53000000,62812394.399087615
2019,13115-4063,35,7,15,9.492733962,0,1,4000000,7999261.701160789
2020,13115-4065,6,8,45,9.492733962,0,1,37000000,46701766.31487278
2021,13115-4070,35,7,15,9.492733962,0,1,5100000,7999261.701160789
2022,13115-4072,7,5,35,9.492733962,1,1,33000000,43419694.65822829
2023,13115-4079,35,5,20,9.492733962,0,1,14000000,13323547.550336646
2024,13115-4080,11,5,20,9.492733962,0,1,21000000,26157473.073555004
2025,13115-4081,11,7,20,9.492733962,0,1,19000000,24811185.306083415
2026,13115-4082,11,5,20,9.492733962,0,1,16000000,26157473.073555004
2027,13115-4084,28,8,15,9.492733962,0,1,6900000,11069346.095030345
2028,13115-4085,22,2,20,9.492733962,0,1,21000000,22294688.859953977
2029,13115-4086,14,3,20,9.492733962,0,1,20000000,25899520.1506243
2030,13115-4087,28,6,65,9.492733962,1,1,45000000,55384854.43190204
2031,13115-4090,11,5,20,9.492733962,0,1,19000000,26157473.073555004
2032,13115-4091,11,5,20,9.492733962,0,1,16000000,26157473.073555004
2033,13115-4092,11,5,20,9.492733962,0,1,16000000,26157473.073555004
2034,13115-4096,49,1,20,9.492733962,0,1,7300000,8529666.530069124
2035,13115-4097,11,5,20,9.492733962,0,1,17000000,26157473.073555004
2036,13115-4098,28,6,15,9.492733962,1,1,8500000,15604873.614859365
2037,13115-4099,7,5,35,9.492733962,0,1,31000000,40230454.90587087
2038,13115-4102,34,4,40,9.492733962,0,1,24000000,30443430.657690287
2039,13115-4104,11,4,20,9.492733962,0,1,16000000,26830616.9572908
2040,13115-4107,11,6,20,9.492733962,0,1,19000000,25484329.18981921
2041,13115-4108,11,6,20,9.492733962,0,1,18000000,25484329.18981921
2042,13115-4111,22,6,80,9.492733962,0,1,50000000,67338090.305462
2043,13115-4112,6,2,55,9.492733962,0,1,52000000,58696625.78069609
2044,13115-4113,22,2,15,9.492733962,0,1,12000000,18316690.77824971
2045,13115-4114,21,4,65,9.492733962,0,1,38000000,57285130.724621564
2046,13115-4116,22,6,65,9.492733962,0,1,45000000,55404096.0603492
2047,13115-4117,11,7,20,9.492733962,0,1,21000000,24811185.306083415
2048,13115-4123,6,2,70,9.492733962,0,1,60000000,70630620.0258089
2049,13115-4124,28,8,15,9.492733962,0,1,8600000,11069346.095030345
2050,13202-5,1,6,25,31.92562844,0,1,27000000,19194551.418143388
2051,13202-6,34,7,20,31.92562844,0,1,6000000,-3103238.1417219117
2052,13202-7,9,12,65,31.92562844,0,1,33000000,42701697.59495664
2053,13202-8,20,6,85,31.92562844,0,1,41000000,56770337.35938007
2054,13202-11,1,6,25,31.92562844,0,1,27000000,19194551.418143388
2055,13202-13,1,5,25,31.92562844,0,1,26000000,19867695.301879182
2056,13202-14,20,7,75,31.92562844,0,1,48000000,48141197.31223574
2057,13202-15,1,6,25,31.92562844,0,1,28000000,19194551.418143388
2058,13202-23,18,7,55,31.92562844,1,1,35000000,36487938.53137763
2059,13202-25,18,8,80,31.92562844,0,1,37000000,52515545.30380574
2060,13202-27,11,11,50,31.92562844,0,1,31000000,30371353.4399781
2061,13202-32,13,8,30,31.92562844,0,1,22000000,15409298.970766887
2062,13202-33,13,8,20,31.92562844,0,1,23000000,7453302.807358351
2063,13202-34,13,8,20,31.92562844,0,1,19000000,7453302.807358351
2064,13202-35,11,11,55,31.92562844,1,1,42000000,37538591.2740398
2065,13202-37,11,11,55,31.92562844,1,1,40000000,37538591.2740398
2066,13202-38,13,8,20,31.92562844,0,1,17000000,7453302.807358351
2067,13202-39,20,6,75,31.92562844,0,1,37000000,48814341.19597153
2068,13202-41,13,9,20,31.92562844,0,1,18000000,6780158.923622552
2069,13202-42,18,7,60,31.92562844,1,1,40000000,40465936.613081895
2070,13202-43,20,6,55,31.92562844,0,1,30000000,32902348.869154464
2071,13202-44,20,6,70,31.92562844,0,1,42000000,44836343.114267275
2072,13202-46,3,2,70,31.92562844,0,1,83000000,56619615.89482346
2073,13202-47,11,11,55,31.92562844,0,1,45000000,34349351.52168237
2074,13202-48,18,6,40,31.92562844,0,1,27000000,22037848.41764319
2075,13202-49,45,15,30,31.92562844,0,1,9600000,-6414608.913008161
2076,13202-50,12,8,65,31.92562844,0,1,38000000,43790032.43949753
2077,13202-51,11,11,55,31.92562844,0,1,39000000,34349351.52168237
2078,13202-52,18,7,65,31.92562844,0,1,38000000,41254694.94242874
2079,13202-53,12,7,65,31.92562844,0,1,38000000,44463176.32323332
2080,13202-54,13,7,45,31.92562844,0,1,24000000,28016437.09961549
2081,13202-59,16,14,55,31.92562844,0,1,24000000,29656185.386471156
2082,13202-63,3,2,85,31.92562844,0,1,98000000,68553610.13993625
2083,13202-64,3,2,70,31.92562844,0,1,63000000,56619615.89482346
2084,13202-65,3,2,70,31.92562844,0,1,98000000,56619615.89482346
2085,13202-68,3,3,85,31.92562844,1,1,97000000,71069706.00855789
2086,13202-69,3,2,55,31.92562844,0,1,52000000,44685621.649710655
2087,13202-72,3,2,55,31.92562844,0,1,52000000,44685621.649710655
2088,13202-74,3,2,70,31.92562844,0,1,68000000,56619615.89482346
2089,13202-75,3,2,70,31.92562844,0,1,63000000,56619615.89482346
2090,13202-76,3,2,75,31.92562844,0,1,77000000,60597613.97652772
2091,13202-77,3,2,75,31.92562844,0,1,78000000,60597613.97652772
2092,13202-79,3,2,80,31.92562844,0,1,86000000,64575612.05823199
2093,13202-80,3,3,70,31.92562844,1,1,96000000,59135711.76344509
2094,13202-82,3,2,70,31.92562844,0,1,82000000,56619615.89482346
2095,13202-83,3,2,70,31.92562844,0,1,71000000,56619615.89482346
2096,13202-84,3,2,75,31.92562844,0,1,76000000,60597613.97652772
2097,13202-85,3,2,70,31.92562844,0,1,73000000,56619615.89482346
2098,13202-86,3,2,60,31.92562844,0,1,58000000,48663619.731414914
2099,13202-88,13,8,20,31.92562844,0,1,18000000,7453302.807358351
2100,13202-94,11,10,70,31.92562844,0,1,49000000,46956489.650530964
2101,13202-97,3,2,70,31.92562844,0,1,64000000,56619615.89482346
2102,13202-98,3,2,70,31.92562844,0,1,88000000,56619615.89482346
2103,13202-103,18,9,80,31.92562844,0,1,33000000,51842401.42006995
2104,13202-104,34,6,20,31.92562844,0,1,5000000,-2430094.257986117
2105,13202-105,20,9,60,31.92562844,1,1,33000000,38050155.05200878
2106,13202-106,34,7,15,31.92562844,1,1,5800000,-3891996.471068755
2107,13202-467,35,19,50,31.92562844,1,1,20000000,15341516.599230802
2108,13202-475,11,20,70,31.92562844,0,1,33000000,40225050.81317301
2109,13202-480,35,19,50,31.92562844,0,1,13000000,12152276.846873375
2110,13202-526,18,4,70,31.92562844,1,1,38000000,50441364.427697815
2111,13202-529,16,8,50,31.92562844,0,1,22000000,29717050.607181665
2112,13202-531,17,4,55,31.92562844,0,1,36000000,35852877.32702835
2113,13202-536,18,4,70,31.92562844,0,1,20000000,47252124.675340384
2114,13202-546,7,6,50,31.92562844,0,1,36000000,35876060.44586014
2115,13202-551,11,6,70,31.92562844,0,1,60000000,49649065.18547416
2116,13202-704,1,11,20,31.92562844,0,1,25000000,11850833.917760141
2117,13202-705,24,12,20,31.92562844,0,1,8500000,-1121488.5923932455
2118,13202-708,28,19,15,31.92562844,0,1,2500000,-11950481.447451144
2119,13202-709,17,8,60,31.92562844,1,1,39000000,40327539.62614687
2120,13202-713,28,19,15,31.92562844,1,1,3600000,-8761241.695093714
2121,13202-714,24,12,55,31.92562844,0,1,27000000,26724497.97953663
2122,13202-715,16,15,55,31.92562844,1,1,28000000,32172281.25509279
2123,13202-719,26,13,50,31.92562844,0,1,20000000,21003862.220495038
2124,13202-724,20,8,70,31.92562844,0,1,39000000,43490055.34679568
2125,13202-725,22,9,60,31.92562844,1,1,32000000,36980661.25840724
2126,13202-729,48,11,20,31.92562844,0,1,4000000,-13282270.231875807
2127,13202-730,28,14,50,31.92562844,0,1,26000000,19261224.54315771
2128,13202-737,48,12,25,31.92562844,0,1,3000000,-9977416.033907332
2129,13202-738,20,8,70,31.92562844,1,1,42000000,46679295.0991531
2130,13202-739,28,12,55,31.92562844,1,1,24000000,27774750.144690998
2131,13202-761,5,9,65,31.92562844,0,1,36000000,46860116.83336708
2132,13202-762,10,7,20,31.92562844,0,1,15000000,9730687.38149644
2133,13202-763,13,6,65,31.92562844,0,1,52000000,44601573.310168356
2134,13202-767,29,9,15,31.92562844,0,1,4500000,-5753789.506893951
2135,13202-768,15,13,60,31.92562844,1,1,32000000,38031314.00106941
2136,13202-769,5,9,65,31.92562844,0,1,42000000,46860116.83336708
2137,13202-770,5,9,65,31.92562844,0,1,39000000,46860116.83336708
2138,13202-771,12,11,35,31.92562844,0,1,23000000,17902612.29806453
2139,13202-772,12,11,35,31.92562844,0,1,23000000,17902612.29806453
2140,13202-773,10,7,20,31.92562844,0,1,16000000,9730687.38149644
2141,13202-778,32,9,60,31.92562844,1,1,32000000,31633192.290399596
2142,13202-780,13,16,65,31.92562844,0,1,22000000,37870134.4728104
2143,13202-781,7,21,70,31.92562844,0,1,26000000,41690894.516640276
2144,13202-782,13,6,70,31.92562844,0,1,51000000,48579571.39187263
2145,13202-783,13,15,70,31.92562844,0,1,34000000,42521276.43825047
2146,13202-789,5,9,70,31.92562844,0,1,50000000,50838114.91507135
2147,13202-790,47,14,40,31.92562844,0,1,14000000,1145037.340534646
2148,13202-791,47,14,40,31.92562844,1,1,16000000,4334277.092892073
2149,13202-792,20,8,45,31.92562844,0,1,29000000,23600064.938274335
2150,13202-794,5,9,65,31.92562844,0,1,49000000,46860116.83336708
2151,13202-795,32,8,75,31.92562844,0,1,24000000,41051090.66689077
2152,13202-796,34,11,20,31.92562844,0,1,7700000,-5795813.6766650975
2153,13202-797,25,18,55,31.92562844,0,1,16000000,22150887.78032109
2154,13202-800,36,9,15,31.92562844,0,1,4800000,-9497017.784499303
2155,13202-801,3,5,20,31.92562844,0,1,21000000,14820203.426573386
2156,13202-802,19,5,55,31.92562844,1,1,33000000,37299479.40204845
2157,13202-803,12,11,30,31.92562844,0,1,26000000,13924614.216360264
2158,13202-804,13,8,60,31.92562844,0,1,40000000,39277287.4609925
